"sector","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"Angkutan Darat",397.391148835055,417.263487732198,438.129641057532,460.039313553781,483.044696196607,507.200590576446,532.564539504331,559.196964153202,587.161308073375,616.52418838436,647.35555456887,679.728855191208,713.721212971389,749.413608607851,786.891073809582
"Angkutan Laut",238.114883159845,250.020628985027,262.521662219839,275.647747243166,289.430136653436,303.901645679635,319.096730312884,335.051569344592,351.804150506528,369.394360917885,387.864082054718,407.257289467848,427.620157486673,449.001169158165,471.45123168283
"Angkutan Sungai Danau dan Penyeberangan",0.00160799518236915,0.00168839865143589,0.00177282255736229,0.00186146794069319,0.00195454589532887,0.00205227807128647,0.00215489720260596,0.0022626476616584,0.0023757860411923,0.00249458176544986,0.00261931773189577,0.00275029098501197,0.00288781342380869,0.00303221254470409,0.00318383222157239
"Angkutan Udara",572.130485261551,600.738344965917,630.776692471832,662.317058901333,695.434552410667,730.208037075696,766.720320723936,805.058352160678,845.31342826463,887.581411426613,931.962957880644,978.563757444216,1027.49478525511,1078.87256609258,1132.81945192339
"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",2.03575882791834,2.13755146619398,2.24443406986185,2.35666116086856,2.47449998893954,2.59823116808662,2.72814934494905,2.8645639005605,3.00779968723317,3.15819780224492,3.31611640028266,3.48193154648208,3.65603811215275,3.83885071528092,4.03080470808828
"Penyediaan Akomodasi",33.4027238616654,35.0728600547487,36.8265030574861,38.6678282103604,40.6012196208784,42.6312806019224,44.7628446320185,47.0009868636194,49.3510362068004,51.8185880171404,54.4095174179974,57.1299932888973,59.9864929533422,62.9858176010092,66.1351084810597
"Penyediaan Makan Minum",34306.9691721641,36022.3187580123,37823.4359031869,39714.6089913368,41700.3408256965,43785.3593500946,45974.6289060136,48273.3620525048,50687.0319771067,53221.3855272987,55882.4568935451,58676.5819764847,61610.4134724883,64690.9367134923,67925.4862988301
"Informasi dan Komunikasi",18.293344012743,19.2080534195764,20.1685012933913,21.1769747702983,22.2358753583239,23.3477246570713,24.5151703634388,25.7409925777025,27.028110425163,28.3795890085035,29.7986467084122,31.2886628490033,32.8531857468101,34.4959411621499,36.2208411733342
"Jasa Perantara Keuangan",12.4231364465858,13.0443219314349,13.6965687255652,14.3814300389288,15.1005367522366,15.85560130122,16.6484217551556,17.4808860993699,18.3549767320448,19.2727751856125,20.2364670846585,21.2483473515624,22.310825672624,23.4264322374444,24.5978237654632
"Asuransi dan Dana Pensiun",1.28871662249527,1.35315542693243,1.42081638269664,1.4918606123427,1.56645729561766,1.64478407239546,1.72702746576347,1.81338332626908,1.90405729839672,1.99926531034271,2.09923408832437,2.20420169658825,2.31441810443986,2.43014578161948,2.55166032346634
"Jasa Keuangan Lainnya",1.36107773293686,1.42913475984684,1.500594861061,1.57562820612462,1.65441347418449,1.73713827954825,1.8239996185272,1.91520433862712,2.0109696312179,2.11152354880916,2.21710554823763,2.32796706099671,2.44437209210483,2.5665978489114,2.69493540136381
"Jasa Penunjang Keuangan",0.214096954772796,0.224802296473506,0.236042940330559,0.247845653941833,0.260238543461949,0.273251120542568,0.286914372620577,0.301260836721612,0.316324676956785,0.332141765889913,0.348749769980673,0.366188239297199,0.384498701717817,0.403724761841968,0.423912204849919
"Real Estate",2.93257690337188,3.07921251454871,3.23318038667095,3.39484716689335,3.56459783715066,3.74283663106748,3.92998799672534,4.12649760758084,4.33283342397128,4.54948680763614,4.77697369206827,5.01583581134537,5.26664199045122,5.52998950010056,5.80650547934969
"Jasa Perusahaan",5.45235102654134,5.72498115747096,6.01124368809885,6.31182030182369,6.62742677071777,6.95881466027813,7.30677311943736,7.67213076009848,8.05575763072381,8.4585672884929,8.88151897526097,9.32561990224599,9.79192764903972,10.2815526825462,10.7956610019497
"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",19.9668379637062,20.965225929154,22.0135365636499,23.1142662328712,24.270036137272,25.4835985549845,26.7578433969459,28.095805089869,29.5006698036434,30.9757830397025,32.5246575995144,34.1509819512439,35.8586290150753,37.6516653877168,39.5343610284328
"Jasa Pendidikan",32.0924899186029,33.6971884579624,35.3821271813734,37.1513184712914,39.0089753558031,40.9595215427769,43.0076019558503,45.1580937973558,47.4161181648474,49.787052247804,52.2765421353014,54.89051626366,57.6351995370033,60.5171281537066,63.5431651746562
"Jasa Kesehatan dan Kegiatan Sosial",37.3610666352478,39.2292061660401,41.1907587935032,43.2503956069999,45.4130212812215,47.6837857576299,50.0680965101224,52.5716314241419,55.2003523202718,57.9605191532533,60.8587049222749,63.9018113263003,67.0970852027778,70.4521357881257,73.9749528418094
"Jasa lainnya",7.65373631484402,8.03644078919999,8.43828174103534,8.86021608324111,9.3032485806749,9.76843424320488,10.2568808384369,10.7697515301113,11.3082676485274,11.873711599335,12.4674299180351,13.0908364771094,13.7454158536306,14.4327268652223,15.1544062829318
"Lainnya",0.136452155007619,0.143275077578867,0.15043916863096,0.15796148817495,0.165859949335155,0.174153361012764,0.182861472683176,0.192005021433802,0.201605781355685,0.211686615401937,0.222271529843922,0.233385731448515,0.24505568751646,0.257309188922075,0.270175416307008
