"2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
34308.4732591547,36023.8585030449,37825.0130091296,39716.2503570745,41702.0601353347,43786.8505246941,45975.9847422387,48274.761815132,50688.2799986651,53222.6852646897,55883.8107948097,58677.9926014357,61611.883498393,64692.4689401982,67927.0836540936
18.3230220729818,19.2390665906655,20.2009133342334,21.2108795648947,22.2713674126811,23.3830846061965,24.552096499268,25.7796763819507,27.0685203020765,28.4219352613151,29.8430209686903,31.3351609614343,32.9019079538154,34.5469922958156,36.2743308549159
12.4429921825917,13.0650843504537,13.7182811267087,14.4041566131938,15.1243315980863,15.8796523747835,16.6735066145528,17.5071655304482,18.3824096823711,19.301523141831,20.2665922747745,21.2799148643652,22.3439035834354,23.4610917384591,24.634139301234
1.29070940004423,1.35524225943081,1.42300176178672,1.49415046029042,1.56885564856525,1.64726675789847,1.72961914550961,1.81609915784005,1.90689628819452,2.0022407125254,2.10235235814957,2.20746958605495,2.31784267535561,2.4337344191213,2.55542075007526
1.36316261770327,1.43131898072414,1.50288316189606,1.57802664282868,1.65692526650353,1.73975690582165,1.82673304845911,1.91806896308279,2.01396575823154,2.1146637477049,2.22039663675765,2.33141617026304,2.4479866804437,2.57038571613339,2.69890470360757
0.2144317485289,0.225152715758062,0.236409731348682,0.248229961461395,0.260640227533136,0.273666802813114,0.287345942143532,0.30171302012649,0.316796831075142,0.332636582428939,0.349268321394119,0.366731647307557,0.385068139516668,0.404321456336234,0.424537438996778
2.93702713814388,3.08387677881911,3.23806890152811,3.39997169356929,3.56996877030288,3.74845254908662,3.9358650100884,4.13265743991668,4.33928258236269,4.55624638332948,4.78405837441527,5.02326096505535,5.27442368522744,5.53814454140814,5.81505144039786
5.46273190288719,5.73575996505401,6.02243943032919,6.32348260067194,6.63959496047497,6.96974150069125,7.31805451350269,7.68393067958111,8.06796935912187,8.47135615542138,8.89491229201472,9.33964623543773,9.80661687603189,10.2969360486557,10.8117711799108
20.035969185907,21.0358143995208,22.0856518738153,23.1884628227255,24.3469211171373,25.5299333302006,26.8040757470172,28.1438287563775,29.5485428837688,31.0257696374959,32.5768577289861,34.2055002250508,35.9155748459188,37.7111531978301,39.596510467337
32.1408838255928,33.7479245846947,35.4353173817516,37.2070811076844,39.0674326394441,41.0207548568722,43.0717824485845,45.2253705186955,47.4866312570813,49.8609623749505,52.3540100487728,54.9717101062861,57.7202951666752,60.6063094800837,63.6366245091627
37.4892572825037,39.3601235517975,41.3245331345561,43.389664126735,45.5618826645656,47.8127492928048,50.1854839643912,52.6923002515658,55.3015846260914,58.0657061800869,60.9680338119649,64.0154778254367,67.2152940395822,70.5751010644349,74.1028984405303
7.66538288888862,8.04864595911382,8.45107218285028,8.87362196151366,9.31729897895424,9.78307538973751,10.2722120540108,10.7858207879615,11.3250979909455,11.8913521003659,12.4859189153489,13.1102140710809,13.7657239845996,14.4540093937942,15.1767090734485
0.136657626329869,0.143490507646363,0.150665033028681,0.158198284680115,0.166108198914121,0.174413608859827,0.183134289302818,0.192291003767959,0.201905553956357,0.212000831654175,0.222600873236884,0.233730916898728,0.245417462743664,0.257688335880847,0.27057275267489
