HCOAL,BCOAL,COKE,CRUDE,DIESEL,GASOLINE,JETFUEL,LFO,HFO,NAPHTA,OTHPETRO,NATGAS,OTHGAS,WASTE,BIOGASOL,BIODIESEL,BIOGAS,OTHRENEW,ELECTR,HEATPROD,NUCLEAR,HYDRO,GEOTHERM,SOLAR,WIND,OTHSOURC,ROWSUM
2865.624206,1.735287724,0,0,760.3442312,1513.82819,0,3338.072707,151.6599288,0,491.7258839,58279.08975,0,0,0.152791976,1.412168265,-29.33069164,0,18867.49403,0,0,0,0,0,0,0,86241.80849
2.742676167,0.504219865,0,0,95.33905747,189.819152,0,188.1385967,8.547772524,0,27.71438068,1071.107898,0,0,0.019216239,0.175955924,-3.677494714,412.6150975,347.445152,0,0,0,0,0,0,0,2340.49168
150.2147368,0.09096291,0,0,84.24571535,167.7311543,0,158.1042909,7.183212472,0,157.7889675,2733.405832,0,0,0.017015275,0.155975804,-3.249858301,476.5093598,886.6600709,0,0,0,0,0,0,0,4818.857436
329.0926713,0,0,0,0.149956472,0.298562284,0,152.8434816,72.45511539,0,2.422229306,368.5375947,0,0,3.02E-05,0.000277637,-0.005784161,1.09E-07,18.80757035,0,0,25.67480264,447.023432,0,0,0,1417.29994
1478.16588,0,0,0,0.67355024,1.341026707,0,686.5140084,325.4404519,0,10.87972044,1655.32883,0,0,0.000135433,0.001247041,-0.025981853,4.92E-07,84.47635697,0,0,115.3213176,2007.85696,0,0,0,6365.973503
172.2602022,0,0,0,0.078493135,0.156277968,0,80.00363726,37.92554783,0,1.267879747,192.9054988,0,0,1.59E-05,0.000145325,-0.003027934,5.73E-08,9.844541753,0,0,13.43909192,233.9877379,0,0,0,741.8660418
0,0,0,0,8572.85264,17068.48326,0,19817.02731,0,0,0,0,0,0,1.726212533,15.87224753,-330.6756774,0,279.2785031,0,0,0,0,0,0,0,45424.5645
0,0,0,0,812.2399794,1617.106916,0,509.5011349,117.9335334,0,313.2689815,60.38764445,0,0,0.163545301,1.503772821,-31.34196407,156.3461419,1707.24972,0,0,0,0,0,0,0,5264.359406
0,0,0,0,4933.010667,9821.007397,0,3094.3003,716.2334743,0,1902.543954,366.7460062,0,0,0.993699181,9.132707223,-190.3998504,949.520778,10368.46233,0,0,0,0,0,0,0,31971.55146
0,0,0,0,3245.862567,0,0,0,0,0,0,4.678374024,0,0,0,6.009484541,-125.2194701,0,0,0,0,0,0,0,0,0,3131.330956
0,0,0,0,241143.5757,0,0,0,0,0,0,347.5610663,0,0,0,446.4505925,-9305.062634,0,0,0,0,0,0,0,0,0,232632.5247
0,0,0,0,0,0,0,548.2657236,96.04853763,0,0.237059488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.5513207
0,0,0,0,0,0,0,3.225971111,0.56514532,0,0.001394847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.792511278
0,0,0,0,0,0,25800.68146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25800.68146
0,0,0,0,9983.465272,0,0,32.28444533,7.472836571,0,19.85023117,21.52635172,0,0,0,18.48350002,-385.1842861,0,608.5824062,0,0,0,0,0,0,0,10306.48076
0,0,0,0,30.94583159,61.61223482,0,24.5200294,5.675617796,0,15.07624637,2.452559809,0,0,0.006227171,0.057294173,-1.193797871,7.486330187,69.33756212,0,0,0,0,0,0,0,215.9761356
0,0,0,0,156.5798968,311.7487159,0,124.0676905,28.71777927,0,76.28355735,12.40958673,0,0,0.031486416,0.28939721,-6.039801635,37.87971382,350.8377194,0,0,0,0,0,0,0,1092.805742
0,0,0,0,1375.634746,0,0,58.9187332,13.6378389,0,36.22643852,16.69715687,0,0,0,2.546923875,-53.06188153,0,472.0537896,0,0,0,0,0,0,0,1922.653745
0,0,0,0,656.5714541,0,0,28.12019502,6.508943225,0,17.28982381,7.969066578,0,0,0,1.215572572,-25.33452172,0,225.2975225,0,0,0,0,0,0,0,917.6380561
0,0,0,0,69.28142677,0,0,2.967318338,0.686841133,0,1.824468544,0.840917262,0,0,0,0.128270475,-2.672565222,0,23.77399837,0,0,0,0,0,0,0,96.83067567
0,0,0,0,103.0032039,0,0,4.411583052,1.021143118,0,2.712480964,1.25021178,0,0,0,0.190971518,-3.973756062,0,35.34537124,0,0,0,0,0,0,0,143.9612095
0,0,0,0,11.3977878,0,0,0.488156947,0.112993023,0,0.300145416,0.138340264,0,0,0,0.021101924,-0.4397677,0,3.911087774,0,0,0,0,0,0,0,15.92984545
0,0,0,0,0.461380181,0.9185976,0,2.378520592,0.55055292,0,1.462443698,0.315407747,0,0,9.29E-05,0.000854218,-0.017797974,0.017834573,8.917052371,0,0,0,0,0,0,0,15.00493887
0,0,0,0,31.16829563,62.05468406,0,96.74804209,22.39413747,0,59.48595308,6.827511416,0,0,0.006275869,0.057705614,-1.202478717,0.035766868,193.0240376,0,0,0,0,0,0,0,470.599931
0,0,0,0,264.8694267,527.3524149,0,268.5263846,62.15543636,0,165.1046116,17.72272781,0,0,0.053333524,0.490393197,-10.21677348,7.084166107,501.0482255,0,0,0,0,0,0,0,1804.190347
0,0,0,0,221.6123463,441.2286072,0,17.00192692,3.935412858,0,10.45370847,2.779356709,0,0,0.044623435,0.41030533,-8.548095045,92.79242582,78.57660301,0,0,0,0,0,0,0,860.287221
0,0,0,0,246.3301674,490.4415413,0,41.06710363,9.505746521,0,25.2502867,7.177987244,0,0,0.04960056,0.456069202,-9.501533029,42.99636657,202.9325175,0,0,0,0,0,0,0,1056.705854
0,0,0,0,211.6061732,421.3053313,0,50.23955318,11.62888092,0,30.89000706,19.65816061,0,0,0.042608504,0.391778368,-8.162356163,6.186191078,555.7658277,0,0,0,0,0,0,0,1299.552156
0,0,0,0,0.121350002,0.241607051,0,0.028811006,0.006668844,0,0.017714572,0.011273416,0,0,2.44E-05,0.000224674,-0.004680735,0.003547611,0.318716457,0,0,0,0,0,0,0,0.745257323
