99426.57,242113.93,101542.72,935482.48,6569.03,9390.96,255371.28,12511.35,30584.98,282050.08,772335.82,21101139.09,122105.99,14006754.58,887777.51,1586445.93,2090284.02,9000159.39,3620079.32,3914269.14,11234714.06,11694557.88,6024380.45,3599665.67,375978.2,1409129.93,460239.34,13677.13,15281.05,11662792.84,404115.98,14839123.61,87209.12,2366736,16258.6,55.47,1296432.92,19061.2,258532.61,5501395.95,33054.25,367715.99,29854.31,10457.47,3798.77,6809.78,135241.06,1554115.42,1169813.3,704372.25,179909.7,113.51
10.67,22.95,7.78,19644.27,4.17,1.08,12.16,353.1,1297.19,5020.87,38828.22,241109.87,2363.13,38248.02,2236.52,883.23,26342.79,25211.18,11183.97,7956.47,4608.6,38313.85,56514.08,43481.95,12627.78,12646.64,7059.37,1811.26,1534.77,92243.8,24617.94,77027.55,383688.97,4029.63,697.72,0,64836.95,17408.56,1941.95,7569.42,8419.76,482.76,26.4,492.69,59.98,756.72,12568.96,10514.21,16773.1,3559.94,2274.99,0
28693.8,18033.04,7305.87,1745.27,2351.24,3180.26,70470.64,492968.86,112569.86,116566.87,6753342.24,1116269.79,42845.2,2595773.85,498415.47,2012.18,445416.45,420504.22,198477.77,149046.55,107859.5,1088064.35,346161.84,849095.21,1075.11,47591.5,4255.67,9529.53,631.02,381238.58,300774.37,2388783.88,2805.83,34578369.29,14702.67,83.74,114477.43,334389.67,45373.23,38752.07,60262.77,45951.45,7248.16,11418.17,4575.45,1642.7,87833.82,473750.38,325458.18,74546.98,71261.24,474.45
64,23,85.89,215.27,35,55.86,15.41,30897.07,4236.8,10049.42,48536.6,42776.49,2232.77,29924.93,160.34,59.13,7669.57,49732.08,3906.58,2956.36,14586.37,41926.39,4031.96,11760.18,4720.04,4415.23,20,131.17,68.25,4194.69,4004.52,58160.86,191.76,4373.53,101212.05,61.03,1135.68,3169.44,269.49,12577.78,982.6,58.66,34.02,64.02,39.77,144.51,331.07,56.88,4925.19,190.63,194.85,408.76
302.83,40.42,100.73,0.34,86.13,50.59,0.16,112.9,114.48,0.26,64.25,0.46,0.59,117.52,0.07,19.32,28,6,3,98.81,43.35,0.03,6,0.38,141.39,100.8,1,3,86.51,54.77,98.88,0.38,485.85,62,19.66,0.31,1.3,0.32,101,99.41,0.19,22,26,34.4,1.7,1.9,51.2,0.14,13,10,102.44,0
4421.13,147.31,1046.68,70.2,200.94,580.99,202.24,186191.97,7569.45,40490.86,620723.59,332141.89,17414.56,317960.28,182520.78,6931.07,169404.01,306772.99,70989.44,42692.04,210144.3,268990.91,311454.69,190204.23,2176.74,7519.93,5842.69,4657.66,71.3,9237.56,34284.8,129077.81,846.29,2151.34,312.53,3.31,7057706.58,58885.87,15337.28,74643.02,25717.79,11524.15,1826.45,460.88,128.77,3110.85,18795.74,202493.72,70960.32,13432.43,8373.66,0
13798.99,6693.44,6941.3,1141.68,728.94,5787.15,1027.53,62471.63,21465.39,6218.75,125549.98,136391.44,47065.1,297668.6,165644.13,16037.16,132176.81,264220.76,226071.94,41836.19,188005.07,101833.69,227094.25,170356.04,1169.59,58028.14,3571.47,13599.07,186.54,28116.8,70267.22,98762.49,2281.68,247661.94,125.13,52.8,9543.11,667260.57,13741.24,30985.52,22607.57,11962.06,63.27,2917.69,101.77,695.77,10271.58,146354.67,193839.73,16909.79,2781.18,0
1181.58,770.1,587.67,59.11,30.88,83.61,819.04,40020.17,1011.55,14179.58,96446.59,193386,10430.11,337718.73,72717.42,7798.72,66181.01,176575.52,16094.65,10188.53,16851.03,579701.03,268134.01,93583.02,3046.64,19802.62,865.62,1460.48,2570.6,407427.81,29365.88,459861.47,1053.9,279930.23,5881.27,3.59,5153.45,9469.53,1341025.16,32094.26,8942.53,3589.1,1044.95,16764.31,73,4798.53,32843.32,84205.59,417073.04,20546.57,14629.53,0
6000.5,1258.34,1304.06,63.98,113.11,165.4,4149.74,97159.31,1154.81,84590.99,156139.58,228668.19,32765.18,447145.99,52599.03,11604.56,85923.1,126369.19,29912.19,24520.27,75974.94,774206.77,329562.39,455289.77,7889.04,10190.38,7681.72,3569.7,2705.08,377165.29,42123.62,489572.68,133.93,327714.36,1181.36,3.19,146722.11,25820.39,214476.63,2156733.27,66567.21,223267.75,9850.65,7776.2,926.78,3177.86,130865.86,62482.12,97806.1,552667.92,192941.7,0
6.66,802.59,474.33,26.7,261.57,651.6,73.82,39102.08,3403.36,13978.45,18105.71,16097.93,781.15,31894.53,6904.73,1141.68,8365.72,29903.33,10195.8,1958.78,6284.81,146578.8,49573.8,24157.01,6358.67,3911.91,90220.54,7520.77,478.85,116480.57,34107.92,237421.49,24.17,149862.48,880.17,18.88,46676.93,98046.74,11827.62,160593.78,19244944.38,69598.93,61000.41,53681.41,6612.05,8787.19,10735.97,2544599.12,2997219.24,12625.25,127869.07,0
21566.29,19310.64,148816.26,21366.52,2728.79,9840.41,26738.67,217956.07,6934.87,59472.58,1362446.93,635392.75,100995.79,4217396.28,474102.02,22404.9,291788.09,114886.1,510904.09,108896.26,177981.44,227801.95,564916.98,1864585.97,4448.62,29939.07,4896.68,319.65,916.42,83494.06,59632.59,681086.49,303.43,108639.27,700.52,96.49,442354.88,119609.07,160774.46,91562.64,295023.54,3063552.53,322723.56,614486.47,55199.89,19091.6,49860.66,1229297.6,1182856.95,149778.77,34530.82,0
2701.44,2065.23,2946.43,15.46,676.73,724.91,0,3181.11,1631.32,999.07,1029.75,4151.37,5375.51,7523.33,31107.51,3422.62,12162.24,35750.98,14641.24,14346.14,24354.8,47917.42,22885.32,8794.46,8147.24,6434.19,692.11,63.91,248.67,52712.99,254549.72,114455.82,509.22,48292.21,2478.67,24.05,46972.09,23809.81,11207.02,13641.16,46639.42,102220.05,687853.55,81162.16,8545.85,3729.81,4287.42,37761.5,90304.96,21058.89,2056.16,0
3097.27,13637.27,25937.53,4206.56,811.09,1258.91,0,19033.76,2041.6,923.24,17822.13,70240.55,14583.7,287327.81,118825.52,2834.61,54053.62,216289.95,86124.29,15088.53,36231.43,191859.93,182401.05,106408.72,2590.74,13923.92,0,28.5,416.31,66055.55,95628.01,87286.56,540.59,307919.2,2123.31,10.24,84517.26,21498.28,19875.96,40386.63,47964.71,172219.24,99754.61,1244625.48,24444.21,6394.61,898.75,1519.19,139332.7,17869.98,17272.06,543.77
2900.82,7701.47,4577.67,742.41,672.61,222.18,0,3356.3,360.32,162.91,1380.52,12396.1,2572.77,17054.32,20441.76,3147.6,27188.67,38168.26,15199.53,2662.95,6394.42,11282.32,32182.62,18535.82,457.24,7751.41,0,319.18,955.92,43425.93,104311.87,34549.5,660.17,54344.14,373.86,1.81,14172.65,3779.79,3506.13,7127.77,73752.83,9972.32,35240.29,0,124300,5527.53,1930.32,267.21,18046.1,3048.33,11859.02,0
29.12,33.75,30.46,0,1.43,0,197.35,3008.35,2535.57,112.79,161966.02,132273.68,20405.32,207799.8,57542.19,14685.22,61053.53,137162.41,142609.96,19314.96,44345.81,89732.12,132025.41,188643.56,5518.87,20979.24,0,6340.97,420.77,34039.35,197936.42,312837.52,85.4,56262.86,994.85,0.65,1262.38,409.99,50.34,15179.07,45870.73,38877.15,321.36,9677.6,1153.4,3221700.22,1762.02,7093.83,44079.13,41474.52,36102.57,0
5988.63,12336.73,13397.82,12060.83,544.06,109.32,10807.56,50245.14,8238.73,2164.76,81631.92,33060.83,10409.32,119475.04,24768.86,1979.62,24304.93,42999.18,388989.08,54951.92,62739.46,454694.39,277100.11,21998.48,3976.6,8518.72,8044.25,2008.67,215.93,25021.18,141093.03,645370.99,454.81,638607.32,6951.14,67.21,79771.81,37034.23,10579.42,15390.27,25886.19,41970.41,16232.82,16294.47,14420.09,7650.9,1690611.91,1577108.29,58432.02,42422.79,24592.28,189.71
0,0,19435.93,0,0,0,0,48976.52,325.13,202.6,46673.48,26862.84,7092.25,165517.11,652.36,0.65,56208.53,86073.77,86921,6880.16,0,2882.49,0,98213.72,68.03,157.58,4.64,33.96,1881.08,44577.22,80696.06,18377.76,7796.91,570272.55,737.52,1.19,226.61,2330.49,3643.85,7992.54,4688.89,18087.45,7456.69,8555.73,886.02,14590.22,8691.81,2491663.93,337793.87,4071.84,864.37,0
0,0,0,0,0,0,0,583.47,98.66,22.91,12650.37,11716.55,5119.61,50294.74,7643.29,285.33,10234.07,18283.86,6229.09,29255.27,4079.53,66980.63,49443.06,58274.63,295.33,5470.02,3914.19,22.39,1143.51,4206.19,9689.19,15799.65,2403.86,44927.46,2.38,0.26,14838.53,15543.83,5981.69,15469.24,49913.96,7249,4769.56,4438.36,528.97,7031.57,7646.65,40671.34,9243111.64,8871.15,2087.25,0
12.84,6.82,3.44,69.49,12.12,0,44.6,4768.97,208.64,6034.13,8021.96,5144.4,209.66,83080.64,8326.8,89.15,8120.2,28463.16,5352.09,8153.15,59825.99,99909.32,5836.64,18924.59,691.68,1465.79,3956.78,63.5,176.09,4501.57,10197.43,18375.01,789.41,7002.2,486.88,5.99,3640.58,74.16,861.58,0,440.04,1417.31,11139.43,2047.5,244.03,1457.67,171.25,46006.66,107282.2,1657269.87,1456.33,0
1388.33,12881.02,2014.07,80,359.91,27.39,3814.05,20.19,69.48,465.77,52687.2,1921.96,2631.23,2835.21,5741.09,534.9,48670.41,339348.67,153550.21,3042.17,11628.68,21709.44,13414.06,7245.81,346.24,1220.58,920.99,354.11,1027.03,53846.15,19.9,310486.05,2145.56,552581.95,2636.03,0.01,426350.84,1570.92,7934.12,12137.21,29926.61,76410.25,979.03,1972.82,235.13,1876.61,8972.77,175979.72,782607.15,27402.31,16025308.87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
